positions_X,positions_y,Time_Sec
-12.316441535949707,-71.12664794921875,6.414584159851074
-12.543282508850098,-71.39498901367188,6.475315570831299
-12.755849838256836,-71.67459106445312,6.5354533195495605
-12.953372955322266,-71.96453857421875,6.595836877822876
-13.135787963867188,-72.26403045654297,6.65470552444458
-13.303047180175781,-72.57233428955078,6.714313268661499
-13.454747200012207,-72.88870239257812,6.773425102233887
-13.590192794799805,-73.2125015258789,6.834094285964966
-13.708725929260254,-73.5430908203125,6.892553091049194
-13.809983253479004,-73.8794174194336,6.952600955963135
-13.894067764282227,-74.2203140258789,7.011744976043701
-13.961068153381348,-74.5648422241211,7.074780702590942
-14.010616302490234,-74.91236114501953,7.140717267990112
-14.042201042175293,-75.26221466064453,7.197736740112305
-14.055770874023438,-75.61355590820312,7.255345821380615
-14.051613807678223,-75.96527862548828,7.314492464065552
-14.02995491027832,-76.31610870361328,7.377104759216309
-13.99062728881836,-76.6650161743164,7.43488883972168
-13.933404922485352,-77.01141357421875,7.493201494216919
-13.85823917388916,-77.35457611083984,7.554220676422119
-13.765724182128906,-77.69359588623047,7.616677284240723
-13.656455993652344,-78.02751922607422,7.7003443241119385
-13.530705451965332,-78.35533905029297,7.75911283493042
-13.388446807861328,-78.67620086669922,7.824427366256714
-13.229704856872559,-78.98938751220703,7.886975526809692
-13.054855346679688,-79.29423522949219,7.954230070114136
-12.864692687988281,-79.58998107910156,8.023620128631592
-12.659995079040527,-79.87592315673828,8.087931632995605
-12.441248893737793,-80.1511001586914,8.155923128128052
-12.208868980407715,-80.41443634033203,8.220016479492188
-11.963456153869629,-80.66524505615234,8.280691862106323
-11.705374717712402,-80.9030532836914,8.346009492874146
-11.43542766571045,-81.12737274169922,8.409273386001587
-11.154680252075195,-81.33779907226562,8.472935199737549
-10.86369800567627,-81.5345230102539,8.54031753540039
-10.562545776367188,-81.71669006347656,8.602224826812744
-10.25217056274414,-81.88284301757812,8.667004585266113
-9.934009552001953,-82.03244018554688,8.732484102249146
-9.60887622833252,-82.16560363769531,8.793887615203857
-9.277303695678711,-82.28221893310547,8.85828971862793
-8.94033432006836,-82.38176727294922,8.92401671409607
-8.599115371704102,-82.46389770507812,8.985790252685547
-8.254105567932129,-82.5284423828125,9.044881105422974
-7.906049728393555,-82.57540893554688,9.104386329650879
-7.556264877319336,-82.60466766357422,9.164483547210693
-7.205438613891602,-82.61644744873047,9.223224401473999
-6.853544235229492,-82.6109619140625,9.282527685165405
-6.501426696777344,-82.58783721923828,9.345221042633057
-6.150794506072998,-82.54704284667969,9.40654468536377
-5.803403854370117,-82.4885025024414,9.46538519859314
-5.460222244262695,-82.41213989257812,9.526962041854858
-5.1219162940979,-82.31822204589844,9.585575819015503
-4.789124011993408,-82.20704650878906,9.64369010925293
-4.462129592895508,-82.07909393310547,9.702298402786255
-4.141759872436523,-81.93472290039062,9.76124358177185
-3.829406976699829,-81.77442169189453,9.823433637619019
-3.5259180068969727,-81.59858703613281,9.884072542190552
-3.230999708175659,-81.40757751464844,9.946340560913086
-2.9449679851531982,-81.20158386230469,10.005566120147705
-2.6690335273742676,-80.9813003540039,10.064343929290771
-2.404975175857544,-80.74760437011719,10.127076148986816
-2.1541292667388916,-80.50120544433594,10.184735774993896
-1.9170784950256348,-80.24270629882812,10.244072914123535
-1.692360520362854,-79.97148132324219,10.30249285697937
-1.4901026487350464,-79.71125793457031,10.359761714935303
-1.2999188899993896,-79.45455932617188,10.417727708816528
-1.1196283102035522,-79.18993377685547,10.47513747215271
-0.957286536693573,-78.93009185791016,10.534443378448486
-0.8151098489761353,-78.69268798828125,10.59430480003357
-0.6883731484413147,-78.46435546875,10.65635085105896
-0.5809168815612793,-78.21684265136719,10.717431783676147
-0.4989420771598816,-77.95317840576172,10.77909231185913
-0.4380566477775574,-77.69795989990234,10.83834457397461
-0.381357342004776,-77.46104431152344,10.899962902069092
-0.3259473145008087,-77.23535919189453,10.958066463470459
-0.2793520987033844,-77.01748657226562,11.016874074935913
-0.24214313924312592,-76.8076400756836,11.076138257980347
-0.2143070548772812,-76.60184478759766,11.140115022659302
-0.19499406218528748,-76.39612579345703,11.200563192367554
-0.18340151011943817,-76.20047760009766,11.260584592819214
-0.1750720888376236,-76.02363586425781,11.319654941558838
-0.17047186195850372,-75.85942840576172,11.379060506820679
-0.1731061488389969,-75.69990539550781,11.43879771232605
-0.18244273960590363,-75.5482406616211,11.51144528388977
-0.19465424120426178,-75.40865325927734,11.621591091156006
-0.20729009807109833,-75.27958679199219,11.707982301712036
-0.22100982069969177,-75.15906524658203,11.768810987472534
-0.237471342086792,-75.04827880859375,11.831318140029907
-0.25544473528862,-74.9481201171875,11.939072847366333
-0.2741471827030182,-74.85809326171875,12.0530264377594
-0.293767511844635,-74.77830505371094,12.147159814834595
-0.3121738135814667,-74.70823669433594,12.215196132659912
-0.3287914991378784,-74.65050506591797,12.335042476654053
-0.3423177897930145,-74.6054458618164,12.456246137619019
-0.3521857261657715,-74.57450866699219,12.575944662094116
-0.35831135511398315,-74.55714416503906,12.69623851776123
