positions_X,positions_y,Time_Sec
1.2264138604223263e-05,-75.00060272216797,0.14810562133789062
1.2562135452753864e-05,-75.00060272216797,0.24716472625732422
1.2837809663324151e-05,-75.00060272216797,0.3235476016998291
1.3093761481286492e-05,-75.00060272216797,0.39317917823791504
1.3331530681170989e-05,-75.00060272216797,0.47411322593688965
1.3551949450629763e-05,-75.00060272216797,0.5938663482666016
1.3756382031715475e-05,-75.00060272216797,0.7069215774536133
1.3946114449936431e-05,-75.00060272216797,0.8209686279296875
1.4122492757451255e-05,-75.00060272216797,0.9303076267242432
1.4286254554463085e-05,-75.00060272216797,1.0217537879943848
1.4437993741012178e-05,-75.00060272216797,1.0838205814361572
1.4578896298189647e-05,-75.00060272216797,1.1412560939788818
1.4709595234307926e-05,-75.00060272216797,1.198988676071167
1.4830869986326434e-05,-75.00060272216797,1.25764799118042
1.4943630958441645e-05,-75.00060272216797,1.3183128833770752
1.5048315617605112e-05,-75.00060272216797,1.406764268875122
1.5145253200898878e-05,-75.00060272216797,1.4961702823638916
1.5235421415127348e-05,-75.00060272216797,1.5621662139892578
1.5318928490160033e-05,-75.00060272216797,1.6209766864776611
1.5396271919598803e-05,-75.00060272216797,1.681107759475708
1.5468020137632266e-05,-75.00060272216797,1.7371668815612793
1.554360642330721e-05,-75.00060272216797,1.7950081825256348
1.560457531013526e-05,-75.00060272216797,1.8567440509796143
1.9262957721366547e-05,-75.0008544921875,1.9158663749694824
7.568838918814436e-05,-75.00016021728516,1.9754836559295654
6.913433026056737e-05,-74.99897766113281,2.0322811603546143
1.0672635653463658e-05,-74.99795532226562,2.088999032974243
-3.0697992770001292e-06,-74.99737548828125,2.1471409797668457
-1.5843528672121465e-05,-74.99950408935547,2.2080211639404297
-0.00031395311816595495,-74.99491119384766,2.2692360877990723
-0.0011654136469587684,-74.9857406616211,2.3304522037506104
-0.003169040195643902,-74.97460174560547,2.390281915664673
-0.007510456256568432,-74.95298767089844,2.454633951187134
-0.014766108244657516,-74.91648864746094,2.5206501483917236
-0.023892240598797798,-74.87185668945312,2.5851659774780273
-0.03440956398844719,-74.82466125488281,2.664790391921997
-0.04676379635930061,-74.77301025390625,2.725984573364258
-0.061510588973760605,-74.71350860595703,2.7878401279449463
-0.07941339164972305,-74.64607238769531,2.8482933044433594
-0.10043115168809891,-74.57026672363281,2.933462142944336
-0.1232251524925232,-74.48709869384766,3.007195234298706
-0.14707429707050323,-74.3975601196289,3.0670931339263916
-0.17434656620025635,-74.30159759521484,3.1269140243530273
-0.2051471471786499,-74.19818878173828,3.1895763874053955
-0.24032002687454224,-74.08687591552734,3.2528398036956787
-0.277934193611145,-73.96818542480469,3.316493511199951
-0.3172335922718048,-73.84420013427734,3.3797664642333984
-0.359600305557251,-73.7159423828125,3.4421887397766113
-0.40696656703948975,-73.58318328857422,3.5043537616729736
-0.46092575788497925,-73.44486236572266,3.569737434387207
-0.5204494595527649,-73.30020141601562,3.633761167526245
-0.5835334658622742,-73.1496810913086,3.699965238571167
-0.6500846743583679,-72.99551391601562,3.7676327228546143
-0.7233357429504395,-72.83859252929688,3.8265342712402344
-0.8043606281280518,-72.67792510986328,3.89011812210083
-0.8943747282028198,-72.51234436035156,3.9549810886383057
-0.9912868738174438,-72.34027099609375,4.012933969497681
-1.0938128232955933,-72.16412353515625,4.072369337081909
-1.2028172016143799,-71.98714447021484,4.132507562637329
-1.3207255601882935,-71.80994415283203,4.196864604949951
-1.448317289352417,-71.63119506835938,4.2624289989471436
-1.5852973461151123,-71.44941711425781,4.328990459442139
-1.730753779411316,-71.26547241210938,4.392155170440674
-1.885648488998413,-71.08131408691406,4.45409083366394
-2.0502359867095947,-70.8986587524414,4.513761281967163
-2.224022150039673,-70.71886444091797,4.585076093673706
-2.4080262184143066,-70.54212188720703,4.649748802185059
-2.605175018310547,-70.36724853515625,4.7133684158325195
-2.815890073776245,-70.19416809082031,4.777787446975708
-3.036693811416626,-70.02621459960938,4.853631496429443
-3.2626192569732666,-69.86785888671875,4.920536756515503
-3.493043899536133,-69.71964263916016,5.007724761962891
-3.734314203262329,-69.57857513427734,5.0690038204193115
-3.9911255836486816,-69.44207763671875,5.132036209106445
-4.2610087394714355,-69.31244659423828,5.19392204284668
-4.537084579467773,-69.19447326660156,5.254710912704468
-4.814887046813965,-69.08982849121094,5.317691326141357
-5.0976738929748535,-68.99842071533203,5.380031108856201
-5.392624855041504,-68.91692352294922,5.436595439910889
-5.702627658843994,-68.84127807617188,5.498744487762451
-6.017536163330078,-68.7792739868164,5.563860893249512
-6.330695629119873,-68.73401641845703,5.630353212356567
-6.6477532386779785,-68.70348358154297,5.697046518325806
-6.97381591796875,-68.68721008300781,5.762708425521851
-7.308650493621826,-68.68669891357422,5.825651407241821
-7.649117946624756,-68.70338439941406,5.885943651199341
-7.991218566894531,-68.73764038085938,5.953400611877441
-8.332054138183594,-68.78858947753906,6.028668642044067
-8.670656204223633,-68.85711669921875,6.102225065231323
-9.008639335632324,-68.9436264038086,6.164814233779907
-9.345931053161621,-69.04803466796875,6.22730278968811
-9.67863941192627,-69.16946411132812,6.313865900039673
-10.00376033782959,-69.30747985839844,6.391558408737183
-10.322115898132324,-69.46247100830078,6.453354835510254
-10.632880210876465,-69.63439178466797,6.515088081359863
-10.932092666625977,-69.821044921875,6.57614278793335
-11.218619346618652,-70.02066040039062,6.641826391220093
-11.494635581970215,-70.23383331298828,6.70473837852478
-11.761556625366211,-70.46196746826172,6.765405654907227
-12.017901420593262,-70.70491790771484,6.831615924835205
